dataType,dataVersion,año,cveMetadata.cveId,cveMetadata.assignerOrgId,cveMetadata.state,cveMetadata.assignerShortName,cveMetadata.dateReserved,cveMetadata.datePublished,cveMetadata.dateUpdated,containers.cna.affected,containers.cna.credits,containers.cna.descriptions,containers.cna.impacts,containers.cna.metrics,containers.cna.problemTypes,containers.cna.providerMetadata.orgId,containers.cna.providerMetadata.shortName,containers.cna.providerMetadata.dateUpdated,containers.cna.references,containers.cna.source.discovery,containers.cna.title,containers.cna.x_generator.engine,containers.adp,containers.cna.datePublic,containers.cna.solutions,containers.cna.timeline,containers.cna.source.advisory,containers.cna.cpeApplicability,Severidad
CVE_RECORD,5.1,2025,CVE-2025-0001,455daabc-a392-441d-aa46-37d35189897c,PUBLISHED,NCSC.ch,2024-10-09T13:49:52.061Z,2025-02-17 09:29:49.551000+00:00,2025-02-18T19:31:29.625Z,"[{'defaultStatus': 'unknown', 'product': 'Abacus', 'vendor': 'Abacus Research AG', 'versions': [{'lessThan': '2024.210.16036', 'status': 'affected', 'version': '0', 'versionType': 'custom'}, {'lessThan': '2023.205.15833', 'status': 'affected', 'version': '0', 'versionType': 'custom'}, {'lessThan': '2022.205.15542', 'status': 'affected', 'version': '0', 'versionType': 'custom'}]}]","[{'lang': 'en', 'type': 'finder', 'value': 'Borel Enzo (testeurdestylos)'}, {'lang': 'en', 'type': 'finder', 'value': 'Nicolas Hugues'}]","[{'lang': 'en', 'supportingMedia': [{'base64': False, 'type': 'text/html', 'value': 'Abacus ERP is versions older than 2024.210.16036, 2023.205.15833, 2022.105.15542 are affected by an authenticated arbitrary file read vulnerability.'}], 'value': 'Abacus ERP is versions older than 2024.210.16036, 2023.205.15833, 2022.105.15542 are affected by an authenticated arbitrary file read vulnerability.'}]","[{'capecId': 'CAPEC-597', 'descriptions': [{'lang': 'en', 'value': 'CAPEC-597 Absolute Path Traversal'}]}]","[{'cvssV3_1': {'attackComplexity': 'LOW', 'attackVector': 'NETWORK', 'availabilityImpact': 'NONE', 'baseScore': 6.5, 'baseSeverity': 'MEDIUM', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'privilegesRequired': 'LOW', 'scope': 'UNCHANGED', 'userInteraction': 'NONE', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N', 'version': '3.1'}, 'format': 'CVSS', 'scenarios': [{'lang': 'en', 'value': 'GENERAL'}]}]","[{'descriptions': [{'cweId': 'CWE-36', 'description': 'CWE-36: Absolute Path Traversal', 'lang': 'en', 'type': 'CWE'}]}]",455daabc-a392-441d-aa46-37d35189897c,NCSC.ch,2025-02-17T09:29:49.551Z,[{'url': 'https://borelenzo.github.io/stuff/2025/02/15/CVE-2025-0001.html'}],EXTERNAL,authenticated arbitrary file read vulnerability,Vulnogram 0.2.0,"[{'metrics': [{'other': {'type': 'ssvc', 'content': {'timestamp': '2025-02-18T17:20:34.965879Z', 'id': 'CVE-2025-0001', 'options': [{'Exploitation': 'none'}, {'Automatable': 'no'}, {'Technical Impact': 'partial'}], 'role': 'CISA Coordinator', 'version': '2.0.3'}}}], 'title': 'CISA ADP Vulnrichment', 'providerMetadata': {'orgId': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'shortName': 'CISA-ADP', 'dateUpdated': '2025-02-18T19:31:29.625Z'}}]",Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No disponible
CVE_RECORD,5.1,2025,CVE-2025-0015,56a131ea-b967-4a0d-a41e-5f3549952846,PUBLISHED,Arm,2024-10-17T15:12:32.433Z,2025-02-03 10:21:12.696000+00:00,2025-02-03T15:49:50.132Z,"[{'defaultStatus': 'unaffected', 'product': 'Valhall GPU Kernel Driver', 'vendor': 'Arm Ltd', 'versions': [{'changes': [{'at': 'r49p2', 'status': 'unaffected'}], 'lessThanOrEqual': 'r49p1', 'status': 'affected', 'version': 'r48p0', 'versionType': 'patch'}, {'changes': [{'at': 'r53p0', 'status': 'unaffected'}], 'lessThanOrEqual': 'r52p0', 'status': 'affected', 'version': 'r50p0', 'versionType': 'patch'}]}, {'defaultStatus': 'unaffected', 'product': 'Arm 5th Gen GPU Architecture Kernel Driver', 'vendor': 'Arm Ltd', 'versions': [{'changes': [{'at': 'r49p2', 'status': 'unaffected'}], 'lessThanOrEqual': 'r49p1', 'status': 'affected', 'version': 'r48p0', 'versionType': 'patch'}, {'changes': [{'at': 'r53p0', 'status': 'unaffected'}], 'lessThanOrEqual': 'r52p0', 'status': 'affected', 'version': 'r50p0', 'versionType': 'patch'}]}]",Desconocido,"[{'lang': 'en', 'supportingMedia': [{'base64': False, 'type': 'text/html', 'value': 'Use After Free vulnerability in Arm Ltd Valhall GPU Kernel Driver, Arm Ltd Arm 5th Gen GPU Architecture Kernel Driver allows a local non-privileged user process to make improper GPU processing operations to gain access to already freed memory.<p>This issue affects Valhall GPU Kernel Driver: from r48p0 through r49p1, from r50p0 through r52p0; Arm 5th Gen GPU Architecture Kernel Driver: from r48p0 through r49p1, from r50p0 through r52p0.</p>'}], 'value': 'Use After Free vulnerability in Arm Ltd Valhall GPU Kernel Driver, Arm Ltd Arm 5th Gen GPU Architecture Kernel Driver allows a local non-privileged user process to make improper GPU processing operations to gain access to already freed memory.This issue affects Valhall GPU Kernel Driver: from r48p0 through r49p1, from r50p0 through r52p0; Arm 5th Gen GPU Architecture Kernel Driver: from r48p0 through r49p1, from r50p0 through r52p0.'}]",Desconocido,Desconocido,"[{'descriptions': [{'cweId': 'CWE-416', 'description': 'CWE-416 Use After Free', 'lang': 'en', 'type': 'CWE'}]}]",56a131ea-b967-4a0d-a41e-5f3549952846,Arm,2025-02-03T10:21:12.696Z,[{'url': 'https://developer.arm.com/Arm%20Security%20Center/Mali%20GPU%20Driver%20Vulnerabilities'}],UNKNOWN,Mali GPU Kernel Driver allows improper GPU processing operations,Vulnogram 0.2.0,"[{'metrics': [{'cvssV3_1': {'scope': 'UNCHANGED', 'version': '3.1', 'baseScore': 7.8, 'attackVector': 'LOCAL', 'baseSeverity': 'HIGH', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H', 'integrityImpact': 'HIGH', 'userInteraction': 'NONE', 'attackComplexity': 'LOW', 'availabilityImpact': 'HIGH', 'privilegesRequired': 'LOW', 'confidentialityImpact': 'HIGH'}}, {'other': {'type': 'ssvc', 'content': {'timestamp': '2025-02-03T15:48:21.279663Z', 'id': 'CVE-2025-0015', 'options': [{'Exploitation': 'none'}, {'Automatable': 'no'}, {'Technical Impact': 'total'}], 'role': 'CISA Coordinator', 'version': '2.0.3'}}}], 'title': 'CISA ADP Vulnrichment', 'providerMetadata': {'orgId': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'shortName': 'CISA-ADP', 'dateUpdated': '2025-02-03T15:49:50.132Z'}}]",2025-02-03T09:30:00.000Z,"[{'lang': 'en', 'supportingMedia': [{'base64': False, 'type': 'text/html', 'value': 'This issue is fixed in the Valhall and Arm 5th Gen GPU Architecture Kernel Driver r49p2 and r53p0. Users are recommended to upgrade if they are impacted by this issue. <br>'}], 'value': 'This issue is fixed in the Valhall and Arm 5th Gen GPU Architecture Kernel Driver r49p2 and r53p0. Users are recommended to upgrade if they are impacted by this issue.'}]",Desconocido,Desconocido,Desconocido,No disponible
CVE_RECORD,5.1,2025,CVE-2025-0053,e4686d1a-f260-4930-ac4c-2f5c992778dd,PUBLISHED,sap,2024-12-05T21:37:23.093Z,2025-01-14 00:08:21.600000+00:00,2025-01-14T15:01:44.276Z,"[{'defaultStatus': 'unaffected', 'product': 'SAP NetWeaver Application Server for ABAP and ABAP Platform', 'vendor': 'SAP_SE', 'versions': [{'status': 'affected', 'version': 'SAP_BASIS 700'}, {'status': 'affected', 'version': 'SAP_BASIS 701'}, {'status': 'affected', 'version': 'SAP_BASIS 702'}, {'status': 'affected', 'version': 'SAP_BASIS 731'}, {'status': 'affected', 'version': 'SAP_BASIS 740'}, {'status': 'affected', 'version': 'SAP_BASIS 750'}, {'status': 'affected', 'version': 'SAP_BASIS 751'}, {'status': 'affected', 'version': 'SAP_BASIS 752'}, {'status': 'affected', 'version': 'SAP_BASIS 753'}, {'status': 'affected', 'version': 'SAP_BASIS 754'}, {'status': 'affected', 'version': 'SAP_BASIS 755'}, {'status': 'affected', 'version': 'SAP_BASIS 756'}, {'status': 'affected', 'version': 'SAP_BASIS 757'}]}]",Desconocido,"[{'lang': 'en', 'supportingMedia': [{'base64': False, 'type': 'text/html', 'value': '<p>SAP NetWeaver Application Server for ABAP and ABAP Platform allows an attacker to gain unauthorized access to system information. By using a specific URL parameter, an unauthenticated attacker could retrieve details such as system configuration. This has a limited impact on the confidentiality of the application and may be leveraged to facilitate further attacks or exploits.</p>'}], 'value': 'SAP NetWeaver Application Server for ABAP and ABAP Platform allows an attacker to gain unauthorized access to system information. By using a specific URL parameter, an unauthenticated attacker could retrieve details such as system configuration. This has a limited impact on the confidentiality of the application and may be leveraged to facilitate further attacks or exploits.'}]",Desconocido,"[{'cvssV3_1': {'attackComplexity': 'LOW', 'attackVector': 'NETWORK', 'availabilityImpact': 'NONE', 'baseScore': 5.3, 'baseSeverity': 'MEDIUM', 'confidentialityImpact': 'LOW', 'integrityImpact': 'NONE', 'privilegesRequired': 'NONE', 'scope': 'UNCHANGED', 'userInteraction': 'NONE', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N', 'version': '3.1'}, 'format': 'CVSS', 'scenarios': [{'lang': 'en', 'value': 'GENERAL'}]}]","[{'descriptions': [{'cweId': 'CWE-209', 'description': 'CWE-209: Generation of Error Message Containing Sensitive Information', 'lang': 'eng', 'type': 'CWE'}]}]",e4686d1a-f260-4930-ac4c-2f5c992778dd,sap,2025-01-14T00:08:21.600Z,"[{'url': 'https://me.sap.com/notes/3536461'}, {'url': 'https://url.sap/sapsecuritypatchday'}]",UNKNOWN,Information Disclosure Vulnerability in SAP NetWeaver Application Server for ABAP and ABAP Platform,Vulnogram 0.2.0,"[{'metrics': [{'other': {'type': 'ssvc', 'content': {'timestamp': '2025-01-14T15:01:35.337636Z', 'id': 'CVE-2025-0053', 'options': [{'Exploitation': 'none'}, {'Automatable': 'yes'}, {'Technical Impact': 'partial'}], 'role': 'CISA Coordinator', 'version': '2.0.3'}}}], 'title': 'CISA ADP Vulnrichment', 'providerMetadata': {'orgId': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'shortName': 'CISA-ADP', 'dateUpdated': '2025-01-14T15:01:44.276Z'}}]",Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No disponible
CVE_RECORD,5.1,2025,CVE-2025-0054,e4686d1a-f260-4930-ac4c-2f5c992778dd,PUBLISHED,sap,2024-12-05T21:37:30.337Z,2025-02-11 00:32:57.017000+00:00,2025-02-18T18:08:26.569Z,"[{'defaultStatus': 'unaffected', 'product': 'SAP NetWeaver Application Server Java', 'vendor': 'SAP_SE', 'versions': [{'status': 'affected', 'version': 'EP-BASIS 7.50'}, {'status': 'affected', 'version': 'FRAMEWORK-EXT 7.50'}]}]",Desconocido,"[{'lang': 'en', 'supportingMedia': [{'base64': False, 'type': 'text/html', 'value': ""<p>SAP NetWeaver Application Server Java does not sufficiently handle user input, resulting in a stored cross-site scripting vulnerability. The application allows attackers with basic user privileges to store a Javascript payload on the server, which could be later executed in the victim's web browser. With this the attacker might be able to read or modify information associated with the vulnerable web page.</p>""}], 'value': ""SAP NetWeaver Application Server Java does not sufficiently handle user input, resulting in a stored cross-site scripting vulnerability. The application allows attackers with basic user privileges to store a Javascript payload on the server, which could be later executed in the victim's web browser. With this the attacker might be able to read or modify information associated with the vulnerable web page.""}]",Desconocido,"[{'cvssV3_1': {'attackComplexity': 'LOW', 'attackVector': 'NETWORK', 'availabilityImpact': 'NONE', 'baseScore': 5.4, 'baseSeverity': 'MEDIUM', 'confidentialityImpact': 'LOW', 'integrityImpact': 'LOW', 'privilegesRequired': 'LOW', 'scope': 'CHANGED', 'userInteraction': 'REQUIRED', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N', 'version': '3.1'}, 'format': 'CVSS', 'scenarios': [{'lang': 'en', 'value': 'GENERAL'}]}]","[{'descriptions': [{'cweId': 'CWE-79', 'description': ""CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')"", 'lang': 'eng', 'type': 'CWE'}]}]",e4686d1a-f260-4930-ac4c-2f5c992778dd,sap,2025-02-11T00:32:57.017Z,"[{'url': 'https://me.sap.com/notes/3526203'}, {'url': 'https://url.sap/sapsecuritypatchday'}]",UNKNOWN,Cross-Site Scripting (XSS) vulnerability in SAP NetWeaver Application Server Java,Vulnogram 0.2.0,"[{'metrics': [{'other': {'type': 'ssvc', 'content': {'timestamp': '2025-02-11T05:53:48.712687Z', 'id': 'CVE-2025-0054', 'options': [{'Exploitation': 'none'}, {'Automatable': 'no'}, {'Technical Impact': 'partial'}], 'role': 'CISA Coordinator', 'version': '2.0.3'}}}], 'title': 'CISA ADP Vulnrichment', 'providerMetadata': {'orgId': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'shortName': 'CISA-ADP', 'dateUpdated': '2025-02-18T18:08:26.569Z'}}]",Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No disponible
CVE_RECORD,5.1,2025,CVE-2025-0055,e4686d1a-f260-4930-ac4c-2f5c992778dd,PUBLISHED,sap,2024-12-05T21:38:10.222Z,2025-01-14 00:08:31.394000+00:00,2025-01-14T15:02:06.169Z,"[{'defaultStatus': 'unaffected', 'product': 'SAP GUI for Windows', 'vendor': 'SAP_SE', 'versions': [{'status': 'affected', 'version': 'BC-FES-GUI 8.0'}]}]",Desconocido,"[{'lang': 'en', 'supportingMedia': [{'base64': False, 'type': 'text/html', 'value': '<p>SAP GUI for Windows stores user input on the client PC to improve usability. Under very specific circumstances an attacker with administrative privileges or access to the victim�s user directory on the Operating System level would be able to read this data. Depending on the user input provided in transactions, the disclosed data could range from non-critical data to highly sensitive data, causing high impact on confidentiality of the application.</p>'}], 'value': 'SAP GUI for Windows stores user input on the client PC to improve usability. Under very specific circumstances an attacker with administrative privileges or access to the victim�s user directory on the Operating System level would be able to read this data. Depending on the user input provided in transactions, the disclosed data could range from non-critical data to highly sensitive data, causing high impact on confidentiality of the application.'}]",Desconocido,"[{'cvssV3_1': {'attackComplexity': 'LOW', 'attackVector': 'LOCAL', 'availabilityImpact': 'NONE', 'baseScore': 6, 'baseSeverity': 'MEDIUM', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'privilegesRequired': 'HIGH', 'scope': 'CHANGED', 'userInteraction': 'NONE', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:N/A:N', 'version': '3.1'}, 'format': 'CVSS', 'scenarios': [{'lang': 'en', 'value': 'GENERAL'}]}]","[{'descriptions': [{'cweId': 'CWE-497', 'description': 'CWE-497: Exposure of Sensitive System Information to an Unauthorized Control Sphere', 'lang': 'eng', 'type': 'CWE'}]}]",e4686d1a-f260-4930-ac4c-2f5c992778dd,sap,2025-01-14T00:08:34.775Z,"[{'url': 'https://me.sap.com/notes/3472837'}, {'url': 'https://url.sap/sapsecuritypatchday'}]",UNKNOWN,Information Disclosure vulnerability in SAP GUI for Windows,Vulnogram 0.2.0,"[{'metrics': [{'other': {'type': 'ssvc', 'content': {'timestamp': '2025-01-14T15:01:57.347310Z', 'id': 'CVE-2025-0055', 'options': [{'Exploitation': 'none'}, {'Automatable': 'no'}, {'Technical Impact': 'partial'}], 'role': 'CISA Coordinator', 'version': '2.0.3'}}}], 'title': 'CISA ADP Vulnrichment', 'providerMetadata': {'orgId': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'shortName': 'CISA-ADP', 'dateUpdated': '2025-01-14T15:02:06.169Z'}}]",Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No disponible
CVE_RECORD,5.1,2025,CVE-2025-0056,e4686d1a-f260-4930-ac4c-2f5c992778dd,PUBLISHED,sap,2024-12-05T21:38:13.376Z,2025-01-14 00:08:42.677000+00:00,2025-01-14T15:01:22.073Z,"[{'defaultStatus': 'unaffected', 'product': 'SAP GUI for Java', 'vendor': 'SAP_SE', 'versions': [{'status': 'affected', 'version': 'BC-FES-JAV 7.80'}]}]",Desconocido,"[{'lang': 'en', 'supportingMedia': [{'base64': False, 'type': 'text/html', 'value': '<p>SAP GUI for Java saves user input on the client PC to improve usability. An attacker with administrative privileges or access to the victim�s user directory on the Operating System level would be able to read this data. Depending on the user input provided in transactions, the disclosed data could range from non-critical data to highly sensitive data, causing high impact on confidentiality of the application.</p>'}], 'value': 'SAP GUI for Java saves user input on the client PC to improve usability. An attacker with administrative privileges or access to the victim�s user directory on the Operating System level would be able to read this data. Depending on the user input provided in transactions, the disclosed data could range from non-critical data to highly sensitive data, causing high impact on confidentiality of the application.'}]",Desconocido,"[{'cvssV3_1': {'attackComplexity': 'LOW', 'attackVector': 'LOCAL', 'availabilityImpact': 'NONE', 'baseScore': 6, 'baseSeverity': 'MEDIUM', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'privilegesRequired': 'HIGH', 'scope': 'CHANGED', 'userInteraction': 'NONE', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:N/A:N', 'version': '3.1'}, 'format': 'CVSS', 'scenarios': [{'lang': 'en', 'value': 'GENERAL'}]}]","[{'descriptions': [{'cweId': 'CWE-497', 'description': 'CWE-497: Exposure of Sensitive System Information to an Unauthorized Control Sphere', 'lang': 'eng', 'type': 'CWE'}]}]",e4686d1a-f260-4930-ac4c-2f5c992778dd,sap,2025-01-14T00:08:42.677Z,"[{'url': 'https://me.sap.com/notes/3502459'}, {'url': 'https://url.sap/sapsecuritypatchday'}]",UNKNOWN,Information Disclosure vulnerability in SAP GUI for Java,Vulnogram 0.2.0,"[{'metrics': [{'other': {'type': 'ssvc', 'content': {'timestamp': '2025-01-14T15:01:13.362675Z', 'id': 'CVE-2025-0056', 'options': [{'Exploitation': 'none'}, {'Automatable': 'no'}, {'Technical Impact': 'partial'}], 'role': 'CISA Coordinator', 'version': '2.0.3'}}}], 'title': 'CISA ADP Vulnrichment', 'providerMetadata': {'orgId': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'shortName': 'CISA-ADP', 'dateUpdated': '2025-01-14T15:01:22.073Z'}}]",Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No disponible
CVE_RECORD,5.1,2025,CVE-2025-0057,e4686d1a-f260-4930-ac4c-2f5c992778dd,PUBLISHED,sap,2024-12-05T21:38:14.239Z,2025-01-14 00:08:50.916000+00:00,2025-01-14T15:01:00.987Z,"[{'defaultStatus': 'unaffected', 'product': 'SAP NetWeaver AS JAVA (User Admin Application)', 'vendor': 'SAP_SE', 'versions': [{'status': 'affected', 'version': 'ENGINEAPI 7.50'}, {'status': 'affected', 'version': 'SERVERCORE 7.50'}, {'status': 'affected', 'version': 'UMEADMIN 7.50'}]}]",Desconocido,"[{'lang': 'en', 'supportingMedia': [{'base64': False, 'type': 'text/html', 'value': ""<p>SAP NetWeaver AS JAVA (User Admin Application) is vulnerable to stored cross site scripting vulnerability. An attacker posing as an admin can upload a photo with malicious JS content. When a victim visits the vulnerable component, the attacker can read and modify information within the scope of victim's web browser.</p>""}], 'value': ""SAP NetWeaver AS JAVA (User Admin Application) is vulnerable to stored cross site scripting vulnerability. An attacker posing as an admin can upload a photo with malicious JS content. When a victim visits the vulnerable component, the attacker can read and modify information within the scope of victim's web browser.""}]",Desconocido,"[{'cvssV3_1': {'attackComplexity': 'LOW', 'attackVector': 'NETWORK', 'availabilityImpact': 'NONE', 'baseScore': 4.8, 'baseSeverity': 'MEDIUM', 'confidentialityImpact': 'LOW', 'integrityImpact': 'LOW', 'privilegesRequired': 'HIGH', 'scope': 'CHANGED', 'userInteraction': 'REQUIRED', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N', 'version': '3.1'}, 'format': 'CVSS', 'scenarios': [{'lang': 'en', 'value': 'GENERAL'}]}]","[{'descriptions': [{'cweId': 'CWE-434', 'description': 'CWE-434: Unrestricted Upload of File with Dangerous Type', 'lang': 'eng', 'type': 'CWE'}]}]",e4686d1a-f260-4930-ac4c-2f5c992778dd,sap,2025-01-14T00:08:50.916Z,"[{'url': 'https://me.sap.com/notes/3514421'}, {'url': 'https://url.sap/sapsecuritypatchday'}]",UNKNOWN,Cross-Site Scripting vulnerability in SAP NetWeaver AS JAVA (User Admin Application),Vulnogram 0.2.0,"[{'metrics': [{'other': {'type': 'ssvc', 'content': {'timestamp': '2025-01-14T15:00:50.757400Z', 'id': 'CVE-2025-0057', 'options': [{'Exploitation': 'none'}, {'Automatable': 'no'}, {'Technical Impact': 'partial'}], 'role': 'CISA Coordinator', 'version': '2.0.3'}}}], 'title': 'CISA ADP Vulnrichment', 'providerMetadata': {'orgId': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'shortName': 'CISA-ADP', 'dateUpdated': '2025-01-14T15:01:00.987Z'}}]",Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No disponible
CVE_RECORD,5.1,2025,CVE-2025-0058,e4686d1a-f260-4930-ac4c-2f5c992778dd,PUBLISHED,sap,2024-12-05T21:38:15.279Z,2025-01-14 00:08:59.323000+00:00,2025-01-14T15:00:38.824Z,"[{'defaultStatus': 'unaffected', 'product': 'SAP Business Workflow and SAP Flexible Workflow', 'vendor': 'SAP_SE', 'versions': [{'status': 'affected', 'version': 'SAP_BASIS 753'}, {'status': 'affected', 'version': 'SAP_BASIS 754'}, {'status': 'affected', 'version': 'SAP_BASIS 755'}, {'status': 'affected', 'version': 'SAP_BASIS 756'}, {'status': 'affected', 'version': 'SAP_BASIS 757'}, {'status': 'affected', 'version': 'SAP_BASIS 758'}, {'status': 'affected', 'version': 'SAP_BASIS 912'}, {'status': 'affected', 'version': 'SAP_BASIS 913'}, {'status': 'affected', 'version': 'SAP_BASIS 914'}]}]",Desconocido,"[{'lang': 'en', 'supportingMedia': [{'base64': False, 'type': 'text/html', 'value': '<p>In SAP Business Workflow and SAP Flexible Workflow, an authenticated attacker can manipulate a parameter in an otherwise legitimate resource request to view sensitive information that should otherwise be restricted. The attacker does not have the ability to modify the information or to make the information unavailable.</p>'}], 'value': 'In SAP Business Workflow and SAP Flexible Workflow, an authenticated attacker can manipulate a parameter in an otherwise legitimate resource request to view sensitive information that should otherwise be restricted. The attacker does not have the ability to modify the information or to make the information unavailable.'}]",Desconocido,"[{'cvssV3_1': {'attackComplexity': 'LOW', 'attackVector': 'NETWORK', 'availabilityImpact': 'NONE', 'baseScore': 6.5, 'baseSeverity': 'MEDIUM', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'privilegesRequired': 'LOW', 'scope': 'UNCHANGED', 'userInteraction': 'NONE', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N', 'version': '3.1'}, 'format': 'CVSS', 'scenarios': [{'lang': 'en', 'value': 'GENERAL'}]}]","[{'descriptions': [{'cweId': 'CWE-639', 'description': 'CWE-639: Authorization Bypass Through User-Controlled Key', 'lang': 'eng', 'type': 'CWE'}]}]",e4686d1a-f260-4930-ac4c-2f5c992778dd,sap,2025-01-14T00:08:59.323Z,"[{'url': 'https://me.sap.com/notes/3542698'}, {'url': 'https://url.sap/sapsecuritypatchday'}]",UNKNOWN,Information Disclosure vulnerability in SAP Business Workflow and SAP Flexible Workflow,Vulnogram 0.2.0,"[{'metrics': [{'other': {'type': 'ssvc', 'content': {'timestamp': '2025-01-14T15:00:27.919691Z', 'id': 'CVE-2025-0058', 'options': [{'Exploitation': 'none'}, {'Automatable': 'no'}, {'Technical Impact': 'partial'}], 'role': 'CISA Coordinator', 'version': '2.0.3'}}}], 'title': 'CISA ADP Vulnrichment', 'providerMetadata': {'orgId': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'shortName': 'CISA-ADP', 'dateUpdated': '2025-01-14T15:00:38.824Z'}}]",Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No disponible
CVE_RECORD,5.1,2025,CVE-2025-0059,e4686d1a-f260-4930-ac4c-2f5c992778dd,PUBLISHED,sap,2024-12-05T21:38:16.253Z,2025-01-14 00:09:07.029000+00:00,2025-01-14T14:59:54.719Z,"[{'defaultStatus': 'unaffected', 'product': 'SAP NetWeaver Application Server ABAP (applications based on SAP GUI for HTML)', 'vendor': 'SAP_SE', 'versions': [{'status': 'affected', 'version': 'KRNL64UC 7.53'}, {'status': 'affected', 'version': 'KERNEL 7.53'}, {'status': 'affected', 'version': '7.54'}, {'status': 'affected', 'version': '7.77'}, {'status': 'affected', 'version': '7.89'}, {'status': 'affected', 'version': '7.93'}, {'status': 'affected', 'version': '9.12'}, {'status': 'affected', 'version': '9.14'}]}]",Desconocido,"[{'lang': 'en', 'supportingMedia': [{'base64': False, 'type': 'text/html', 'value': '<p>Applications based on SAP GUI for HTML in SAP NetWeaver Application Server ABAP store user input in the local browser storage to improve usability. An attacker with administrative privileges or access to the victim�s user directory on the Operating System level would be able to read this data. Depending on the user input provided in transactions, the disclosed data could range from non-critical data to highly sensitive data, causing high impact on confidentiality of the application.</p>'}], 'value': 'Applications based on SAP GUI for HTML in SAP NetWeaver Application Server ABAP store user input in the local browser storage to improve usability. An attacker with administrative privileges or access to the victim�s user directory on the Operating System level would be able to read this data. Depending on the user input provided in transactions, the disclosed data could range from non-critical data to highly sensitive data, causing high impact on confidentiality of the application.'}]",Desconocido,"[{'cvssV3_1': {'attackComplexity': 'LOW', 'attackVector': 'LOCAL', 'availabilityImpact': 'NONE', 'baseScore': 6, 'baseSeverity': 'MEDIUM', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'privilegesRequired': 'HIGH', 'scope': 'CHANGED', 'userInteraction': 'NONE', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:N/A:N', 'version': '3.1'}, 'format': 'CVSS', 'scenarios': [{'lang': 'en', 'value': 'GENERAL'}]}]","[{'descriptions': [{'cweId': 'CWE-497', 'description': 'CWE-497: Exposure of Sensitive System Information to an Unauthorized Control Sphere', 'lang': 'eng', 'type': 'CWE'}]}]",e4686d1a-f260-4930-ac4c-2f5c992778dd,sap,2025-01-14T00:09:07.029Z,"[{'url': 'https://me.sap.com/notes/3503138'}, {'url': 'https://url.sap/sapsecuritypatchday'}]",UNKNOWN,Information Disclosure vulnerability in SAP NetWeaver Application Server ABAP (applications based on SAP GUI for HTML),Vulnogram 0.2.0,"[{'metrics': [{'other': {'type': 'ssvc', 'content': {'timestamp': '2025-01-14T14:59:47.210508Z', 'id': 'CVE-2025-0059', 'options': [{'Exploitation': 'none'}, {'Automatable': 'no'}, {'Technical Impact': 'partial'}], 'role': 'CISA Coordinator', 'version': '2.0.3'}}}], 'title': 'CISA ADP Vulnrichment', 'providerMetadata': {'orgId': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'shortName': 'CISA-ADP', 'dateUpdated': '2025-01-14T14:59:54.719Z'}}]",Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,No disponible
